id,type,name,discipline,builderEligible,interfaces,attributes
oneup-v3-309-0mm-210mm,Seatpost,OneUp V3 30.9mm 0mm-210mm,multi,TRUE,"{""diameter"":30.9,""dropper"":true,""travel"":210}","{""diameter"":30.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":210,""weight"":585,""price"":300}"
oneup-v3-316-0mm-120mm,Seatpost,OneUp V3 31.6mm 0mm-120mm,multi,TRUE,"{""diameter"":31.6,""dropper"":true,""travel"":120}","{""diameter"":31.6,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":120,""weight"":385,""price"":250}"
oneup-v3-316-0mm-150mm,Seatpost,OneUp V3 31.6mm 0mm-150mm,multi,TRUE,"{""diameter"":31.6,""dropper"":true,""travel"":150}","{""diameter"":31.6,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":150,""weight"":433,""price"":250}"
oneup-v3-316-0mm-180mm,Seatpost,OneUp V3 31.6mm 0mm-180mm,multi,TRUE,"{""diameter"":31.6,""dropper"":true,""travel"":180}","{""diameter"":31.6,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":180,""weight"":480,""price"":280}"
oneup-v3-316-0mm-210mm,Seatpost,OneUp V3 31.6mm 0mm-210mm,multi,TRUE,"{""diameter"":31.6,""dropper"":true,""travel"":210}","{""diameter"":31.6,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":210,""weight"":538,""price"":300}"
oneup-v3-349-0mm-120mm,Seatpost,OneUp V3 34.9mm 0mm-120mm,multi,TRUE,"{""diameter"":34.9,""dropper"":true,""travel"":120}","{""diameter"":34.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":120,""weight"":472,""price"":250}"
oneup-v3-349-0mm-150mm,Seatpost,OneUp V3 34.9mm 0mm-150mm,multi,TRUE,"{""diameter"":34.9,""dropper"":true,""travel"":150}","{""diameter"":34.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":150,""weight"":535,""price"":250}"
oneup-v3-349-0mm-180mm,Seatpost,OneUp V3 34.9mm 0mm-180mm,multi,TRUE,"{""diameter"":34.9,""dropper"":true,""travel"":180}","{""diameter"":34.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":180,""weight"":600,""price"":280}"
oneup-v3-349-0mm-210mm,Seatpost,OneUp V3 34.9mm 0mm-210mm,multi,TRUE,"{""diameter"":34.9,""dropper"":true,""travel"":210}","{""diameter"":34.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":210,""weight"":675,""price"":300}"
pnw-loam-309-0mm-125mm,Seatpost,PNW Loam 30.9mm 0mm-125mm,multi,TRUE,"{""diameter"":30.9,""dropper"":true,""travel"":125}","{""diameter"":30.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":125,""weight"":456,""price"":199}"
pnw-loam-309-0mm-150mm,Seatpost,PNW Loam 30.9mm 0mm-150mm,multi,TRUE,"{""diameter"":30.9,""dropper"":true,""travel"":150}","{""diameter"":30.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":150,""weight"":504,""price"":199}"
pnw-loam-309-0mm-170mm,Seatpost,PNW Loam 30.9mm 0mm-170mm,multi,TRUE,"{""diameter"":30.9,""dropper"":true,""travel"":170}","{""diameter"":30.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":170,""weight"":532,""price"":219}"
pnw-loam-309-0mm-200mm,Seatpost,PNW Loam 30.9mm 0mm-200mm,multi,TRUE,"{""diameter"":30.9,""dropper"":true,""travel"":200}","{""diameter"":30.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":200,""weight"":576,""price"":229}"
pnw-loam-316-0mm-125mm,Seatpost,PNW Loam 31.6mm 0mm-125mm,multi,TRUE,"{""diameter"":31.6,""dropper"":true,""travel"":125}","{""diameter"":31.6,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":125,""weight"":474,""price"":199}"
pnw-loam-316-0mm-150mm,Seatpost,PNW Loam 31.6mm 0mm-150mm,multi,TRUE,"{""diameter"":31.6,""dropper"":true,""travel"":150}","{""diameter"":31.6,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":150,""weight"":524,""price"":199}"
pnw-loam-316-0mm-170mm,Seatpost,PNW Loam 31.6mm 0mm-170mm,multi,TRUE,"{""diameter"":31.6,""dropper"":true,""travel"":170}","{""diameter"":31.6,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":170,""weight"":554,""price"":219}"
pnw-loam-316-0mm-200mm,Seatpost,PNW Loam 31.6mm 0mm-200mm,multi,TRUE,"{""diameter"":31.6,""dropper"":true,""travel"":200}","{""diameter"":31.6,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":200,""weight"":598,""price"":229}"
pnw-loam-349-0mm-125mm,Seatpost,PNW Loam 34.9mm 0mm-125mm,multi,TRUE,"{""diameter"":34.9,""dropper"":true,""travel"":125}","{""diameter"":34.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":125,""weight"":576,""price"":199}"
pnw-loam-349-0mm-150mm,Seatpost,PNW Loam 34.9mm 0mm-150mm,multi,TRUE,"{""diameter"":34.9,""dropper"":true,""travel"":150}","{""diameter"":34.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":150,""weight"":638,""price"":199}"
pnw-loam-349-0mm-170mm,Seatpost,PNW Loam 34.9mm 0mm-170mm,multi,TRUE,"{""diameter"":34.9,""dropper"":true,""travel"":170}","{""diameter"":34.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":170,""weight"":674,""price"":219}"
pnw-loam-349-0mm-200mm,Seatpost,PNW Loam 34.9mm 0mm-200mm,multi,TRUE,"{""diameter"":34.9,""dropper"":true,""travel"":200}","{""diameter"":34.9,""setback"":0,""material"":""ALUMINUM"",""dropper"":true,""travel"":200,""weight"":734,""price"":229}"
0ec3b0ef-3c95-4355-ba78-037ff4b901d0,Saddle,WTB Silverado,multi,TRUE,"{""railType"":""7x7mm"",""railMaterial"":""CroMo""}","{""weight"":265,""width"":142}"
b3895479-9642-4c72-885e-ddf71f2e5c13,Saddle,WTB Volt,multi,TRUE,"{""railType"":""7x7mm"",""railMaterial"":""CroMo""}","{""weight"":285,""width"":142}"
77478554-2c50-40ca-9c35-82630d06dfb2,Saddle,WTB Koda,multi,TRUE,"{""railType"":""7x7mm"",""railMaterial"":""CroMo""}","{""weight"":315,""width"":150}"
fox-38-factory-275-170mm-44mm,Fork,"Fox 38 Factory 27.5"" 170mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""27.5""}","{""travel"":170,""wheel_size"":""27.5"",""offset"":44,""suspension_type"":""AIR"",""weight"":2350,""price"":1400}"
fox-38-factory-275-180mm-44mm,Fork,"Fox 38 Factory 27.5"" 180mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""27.5""}","{""travel"":180,""wheel_size"":""27.5"",""offset"":44,""suspension_type"":""AIR"",""weight"":2395,""price"":1450}"
fox-40-factory-29-203mm-48mm,Fork,"Fox 40 Factory 29"" 203mm",multi,TRUE,"{""axle_standard"":""TA_20_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":203,""wheel_size"":""29"",""offset"":48,""suspension_type"":""AIR"",""weight"":2745,""price"":1900}"
fox-40-factory-275-203mm-48mm,Fork,"Fox 40 Factory 27.5"" 203mm",multi,TRUE,"{""axle_standard"":""TA_20_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""27.5""}","{""travel"":203,""wheel_size"":""27.5"",""offset"":48,""suspension_type"":""AIR"",""weight"":2715,""price"":1900}"
rockshox-sid-ultimate-29-120mm-42mm,Fork,"RockShox SID Ultimate 29"" 120mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":120,""wheel_size"":""29"",""offset"":42,""suspension_type"":""AIR"",""weight"":1480,""price"":1250}"
rockshox-sid-ultimate-29-110mm-42mm,Fork,"RockShox SID Ultimate 29"" 110mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":110,""wheel_size"":""29"",""offset"":42,""suspension_type"":""AIR"",""weight"":1455,""price"":1250}"
rockshox-sid-sl-ultimate-29-100mm-37mm,Fork,"RockShox SID SL Ultimate 29"" 100mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":100,""wheel_size"":""29"",""offset"":37,""suspension_type"":""AIR"",""weight"":1326,""price"":1300}"
rockshox-sid-sl-ultimate-29-110mm-37mm,Fork,"RockShox SID SL Ultimate 29"" 110mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":110,""wheel_size"":""29"",""offset"":37,""suspension_type"":""AIR"",""weight"":1352,""price"":1300}"
rockshox-pike-ultimate-29-120mm-42mm,Fork,"RockShox Pike Ultimate 29"" 120mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":120,""wheel_size"":""29"",""offset"":42,""suspension_type"":""AIR"",""weight"":1836,""price"":1149}"
rockshox-pike-ultimate-29-130mm-42mm,Fork,"RockShox Pike Ultimate 29"" 130mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":130,""wheel_size"":""29"",""offset"":42,""suspension_type"":""AIR"",""weight"":1858,""price"":1149}"
rockshox-pike-ultimate-29-140mm-42mm,Fork,"RockShox Pike Ultimate 29"" 140mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":140,""wheel_size"":""29"",""offset"":42,""suspension_type"":""AIR"",""weight"":1870,""price"":1149}"
rockshox-pike-ultimate-29-150mm-42mm,Fork,"RockShox Pike Ultimate 29"" 150mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":150,""wheel_size"":""29"",""offset"":42,""suspension_type"":""AIR"",""weight"":1890,""price"":1200}"
rockshox-pike-ultimate-29-160mm-42mm,Fork,"RockShox Pike Ultimate 29"" 160mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":160,""wheel_size"":""29"",""offset"":42,""suspension_type"":""AIR"",""weight"":1910,""price"":1200}"
rockshox-pike-ultimate-275-150mm-46mm,Fork,"RockShox Pike Ultimate 27.5"" 150mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""27.5""}","{""travel"":150,""wheel_size"":""27.5"",""offset"":46,""suspension_type"":""AIR"",""weight"":1865,""price"":1200}"
rockshox-pike-ultimate-275-160mm-46mm,Fork,"RockShox Pike Ultimate 27.5"" 160mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""27.5""}","{""travel"":160,""wheel_size"":""27.5"",""offset"":46,""suspension_type"":""AIR"",""weight"":1885,""price"":1200}"
rockshox-lyrik-ultimate-29-140mm-42mm,Fork,"RockShox Lyrik Ultimate 29"" 140mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":140,""wheel_size"":""29"",""offset"":42,""suspension_type"":""AIR"",""weight"":1985,""price"":1250}"
rockshox-lyrik-ultimate-29-150mm-42mm,Fork,"RockShox Lyrik Ultimate 29"" 150mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":150,""wheel_size"":""29"",""offset"":42,""suspension_type"":""AIR"",""weight"":2010,""price"":1250}"
rockshox-lyrik-ultimate-29-160mm-42mm,Fork,"RockShox Lyrik Ultimate 29"" 160mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":160,""wheel_size"":""29"",""offset"":42,""suspension_type"":""AIR"",""weight"":2023,""price"":1300}"
rockshox-lyrik-ultimate-275-160mm-46mm,Fork,"RockShox Lyrik Ultimate 27.5"" 160mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""27.5""}","{""travel"":160,""wheel_size"":""27.5"",""offset"":46,""suspension_type"":""AIR"",""weight"":2000,""price"":1300}"
rockshox-lyrik-ultimate-275-170mm-46mm,Fork,"RockShox Lyrik Ultimate 27.5"" 170mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""27.5""}","{""travel"":170,""wheel_size"":""27.5"",""offset"":46,""suspension_type"":""AIR"",""weight"":2035,""price"":1350}"
rockshox-zeb-ultimate-29-160mm-44mm,Fork,"RockShox ZEB Ultimate 29"" 160mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":160,""wheel_size"":""29"",""offset"":44,""suspension_type"":""AIR"",""weight"":2285,""price"":1159}"
rockshox-zeb-ultimate-29-170mm-44mm,Fork,"RockShox ZEB Ultimate 29"" 170mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":170,""wheel_size"":""29"",""offset"":44,""suspension_type"":""AIR"",""weight"":2324,""price"":1159}"
rockshox-zeb-ultimate-29-180mm-44mm,Fork,"RockShox ZEB Ultimate 29"" 180mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":180,""wheel_size"":""29"",""offset"":44,""suspension_type"":""AIR"",""weight"":2360,""price"":1200}"
rockshox-zeb-ultimate-275-170mm-44mm,Fork,"RockShox ZEB Ultimate 27.5"" 170mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""27.5""}","{""travel"":170,""wheel_size"":""27.5"",""offset"":44,""suspension_type"":""AIR"",""weight"":2295,""price"":1159}"
rockshox-zeb-ultimate-275-180mm-44mm,Fork,"RockShox ZEB Ultimate 27.5"" 180mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""27.5""}","{""travel"":180,""wheel_size"":""27.5"",""offset"":44,""suspension_type"":""AIR"",""weight"":2330,""price"":1200}"
rockshox-zeb-ultimate-275-190mm-44mm,Fork,"RockShox ZEB Ultimate 27.5"" 190mm",multi,TRUE,"{""axle_standard"":""TA_15_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""27.5""}","{""travel"":190,""wheel_size"":""27.5"",""offset"":44,""suspension_type"":""AIR"",""weight"":2365,""price"":1250}"
rockshox-boxxer-ultimate-29-200mm-48mm,Fork,"RockShox Boxxer Ultimate 29"" 200mm",multi,TRUE,"{""axle_standard"":""TA_20_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""29""}","{""travel"":200,""wheel_size"":""29"",""offset"":48,""suspension_type"":""AIR"",""weight"":2840,""price"":1700}"
rockshox-boxxer-ultimate-275-200mm-48mm,Fork,"RockShox Boxxer Ultimate 27.5"" 200mm",multi,TRUE,"{""axle_standard"":""TA_20_110"",""steerer"":""TAPERED"",""brake_mount"":""POST_MOUNT"",""wheel_size"":""27.5""}","{""travel"":200,""wheel_size"":""27.5"",""offset"":48,""suspension_type"":""AIR"",""weight"":2810,""price"":1700}"
enve-g-series-gravel,Fork,ENVE G Series Gravel,multi,TRUE,"{""axle_standard"": ""TA_12_100"", ""steerer"": ""TAPERED"", ""brake_mount"": ""FLAT_MOUNT"", ""wheel_size"": ""700c/650b""}","{""material"":""CARBON"",""axle_to_crown"":395,""rake"":50,""max_tire"":""700x50mm"",""suspension_type"":""RIGID"",""weight"":520,""price"":550}"
enve-in-route-gravel,Fork,ENVE IN-Route Gravel,multi,TRUE,"{""axle_standard"": ""TA_12_100"", ""steerer"": ""TAPERED"", ""brake_mount"": ""FLAT_MOUNT"", ""wheel_size"": ""700c""}","{""material"":""CARBON"",""axle_to_crown"":395,""rake"":53,""max_tire"":""700x50mm"",""suspension_type"":""RIGID"",""weight"":545,""price"":600}"
enve-adventure,Fork,ENVE Adventure,multi,TRUE,"{""axle_standard"": ""TA_12_100"", ""steerer"": ""TAPERED"", ""brake_mount"": ""FLAT_MOUNT"", ""wheel_size"": ""700c/650b""}","{""material"":""CARBON"",""axle_to_crown"":395,""rake"":55,""max_tire"":""700x50mm"",""suspension_type"":""RIGID"",""weight"":575,""price"":650}"
enve-ar-disc,Fork,ENVE AR Disc,multi,TRUE,"{""axle_standard"": ""TA_12_100"", ""steerer"": ""TAPERED"", ""brake_mount"": ""FLAT_MOUNT"", ""wheel_size"": ""700c""}","{""material"":""CARBON"",""axle_to_crown"":378,""rake"":47,""max_tire"":""700x30mm"",""suspension_type"":""RIGID"",""weight"":450,""price"":600}"
columbus-futura-gravel,Fork,Columbus Futura Gravel,multi,TRUE,"{""axle_standard"": ""TA_12_100"", ""steerer"": ""TAPERED"", ""brake_mount"": ""FLAT_MOUNT"", ""wheel_size"": ""700c/650b""}","{""material"":""CARBON"",""axle_to_crown"":380,""rake"":47,""max_tire"":""700x40mm"",""suspension_type"":""RIGID"",""weight"":450,""price"":375}"
columbus-futura-cross,Fork,Columbus Futura Cross+,multi,TRUE,"{""axle_standard"": ""TA_12_100"", ""steerer"": ""TAPERED"", ""brake_mount"": ""FLAT_MOUNT"", ""wheel_size"": ""700c""}","{""material"":""CARBON"",""axle_to_crown"":380,""rake"":47,""max_tire"":""700x45mm"",""suspension_type"":""RIGID"",""weight"":535,""price"":425}"
3t-fundi-team,Fork,3T Fundi Team,multi,TRUE,"{""axle_standard"": ""TA_12_100"", ""steerer"": ""TAPERED"", ""brake_mount"": ""FLAT_MOUNT"", ""wheel_size"": ""700c""}","{""material"":""CARBON"",""axle_to_crown"":355,""rake"":49,""max_tire"":""700x30mm"",""suspension_type"":""RIGID"",""weight"":400,""price"":400}"
3t-fundi-integrale,Fork,3T Fundi Integrale,multi,TRUE,"{""axle_standard"": ""TA_12_100"", ""steerer"": ""TAPERED"", ""brake_mount"": ""FLAT_MOUNT"", ""wheel_size"": ""700c""}","{""material"":""CARBON"",""axle_to_crown"":360,""rake"":49,""max_tire"":""700x30mm"",""suspension_type"":""RIGID"",""weight"":410,""price"":450}"
ritchey-wcs-carbon-road,Fork,Ritchey WCS Carbon Road,multi,TRUE,"{""axle_standard"": ""TA_12_100"", ""steerer"": ""TAPERED"", ""brake_mount"": ""FLAT_MOUNT"", ""wheel_size"": ""700c""}","{""material"":""CARBON"",""axle_to_crown"":371,""rake"":46,""max_tire"":""700x30mm"",""suspension_type"":""RIGID"",""weight"":350,""price"":350}"
ritchey-wcs-carbon-cross,Fork,Ritchey WCS Carbon Cross,multi,TRUE,"{""axle_standard"": ""TA_12_100"", ""steerer"": ""TAPERED"", ""brake_mount"": ""FLAT_MOUNT"", ""wheel_size"": ""700c""}","{""material"":""CARBON"",""axle_to_crown"":395,""rake"":45,""max_tire"":""700x40mm"",""suspension_type"":""RIGID"",""weight"":415,""price"":400}"
ritchey-wcs-carbon-all-road,Fork,Ritchey WCS Carbon All Road,multi,TRUE,"{""axle_standard"": ""TA_12_100"", ""steerer"": ""TAPERED"", ""brake_mount"": ""FLAT_MOUNT"", ""wheel_size"": ""700c""}","{""material"":""CARBON"",""axle_to_crown"":395,""rake"":45,""max_tire"":""700x45mm"",""suspension_type"":""RIGID"",""weight"":440,""price"":425}"
ritchey-wcs-carbon-adventure,Fork,Ritchey WCS Carbon Adventure,multi,TRUE,"{""axle_standard"": ""TA_12_100"", ""steerer"": ""TAPERED"", ""brake_mount"": ""FLAT_MOUNT"", ""wheel_size"": ""700c/650b""}","{""material"":""CARBON"",""axle_to_crown"":393,""rake"":50,""max_tire"":""700x48mm"",""suspension_type"":""RIGID"",""weight"":445,""price"":475}"
rockshox-rudy-xplr-40mm,Fork,RockShox Rudy XPLR 40mm,gravel,TRUE,"{""steerer"":""Tapered 1-1/8\"" to 1-1/2\"""",""axle_standard"":""12x100mm"",""brake_mount"":""Flat Mount"",""wheel_size"":""700c"",""suspension_type"":""Air"",""category"":""GRAVEL"",""fork_type"":""SUSPENSION""}","{""brand"":""RockShox"",""model"":""Rudy XPLR 40mm"",""travel"":""40mm"",""weight"":1310,""price"":549,""damper"":""Motion Control"",""max_tire"":""50mm"",""axle_to_crown"":""410mm"",""offset"":""51mm"",""features"":[""SoloAir spring"",""Lockout""],""material"":""Carbon"",""category"":""GRAVEL""}"
rockshox-rudy-xl-ultimate-50mm,Fork,RockShox Rudy XL Ultimate 50mm,gravel,TRUE,"{""steerer"":""Tapered 1-1/8\"" to 1-1/2\"""",""axle_standard"":""12x100mm"",""brake_mount"":""Flat Mount"",""wheel_size"":""700c/650b"",""suspension_type"":""Air"",""category"":""GRAVEL"",""fork_type"":""SUSPENSION""}","{""brand"":""RockShox"",""model"":""Rudy XL Ultimate 50mm"",""travel"":""50mm"",""weight"":1350,""price"":929,""damper"":""Charger Race Day 2"",""max_tire"":""55mm / 29x2.25\"""",""axle_to_crown"":""430mm"",""offset"":""45mm"",""features"":[""SoloAir spring"",""Lockout"",""Rebound adjust"",""Low-speed compression""],""material"":""Carbon"",""category"":""GRAVEL""}"
rockshox-rudy-xl-ultimate-60mm,Fork,RockShox Rudy XL Ultimate 60mm,gravel,TRUE,"{""steerer"":""Tapered 1-1/8\"" to 1-1/2\"""",""axle_standard"":""12x100mm"",""brake_mount"":""Flat Mount"",""wheel_size"":""700c/650b"",""suspension_type"":""Air"",""category"":""GRAVEL"",""fork_type"":""SUSPENSION""}","{""brand"":""RockShox"",""model"":""Rudy XL Ultimate 60mm"",""travel"":""60mm"",""weight"":1380,""price"":929,""damper"":""Charger Race Day 2"",""max_tire"":""55mm / 29x2.25\"""",""axle_to_crown"":""445mm"",""offset"":""45mm"",""features"":[""SoloAir spring"",""Lockout"",""Rebound adjust"",""Low-speed compression""],""material"":""Carbon"",""category"":""GRAVEL""}"
rockshox-rudy-xl-50mm,Fork,RockShox Rudy XL 50mm,gravel,TRUE,"{""steerer"":""Tapered 1-1/8\"" to 1-1/2\"""",""axle_standard"":""12x100mm"",""brake_mount"":""Flat Mount"",""wheel_size"":""700c/650b"",""suspension_type"":""Air"",""category"":""GRAVEL"",""fork_type"":""SUSPENSION""}","{""brand"":""RockShox"",""model"":""Rudy XL 50mm"",""travel"":""50mm"",""weight"":1400,""price"":649,""damper"":""Motion Control"",""max_tire"":""55mm / 29x2.25\"""",""axle_to_crown"":""430mm"",""offset"":""45mm"",""features"":[""SoloAir spring"",""Rebound adjust""],""material"":""Carbon"",""category"":""GRAVEL""}"
